token_id,extracted_attributes
6853,"{""Fur"": ""Pink"", ""Clothes"": ""Tracksuit"", ""Mouth"": ""Regular"", ""Eyes"": ""Wide""}"
1539,"{""Fur"": ""Brown"", ""Clothes"": ""Biker Jacket"", ""Mouth"": ""Kiss"", ""Eyes"": ""Bloodshot"", ""Head"": ""Blonde Bun""}"
8626,"{""Fur"": ""Green"", ""Mouth"": ""Ooh"", ""Eyes"": ""Sad"", ""Head Accessory"": ""Vibe Glasses""}"
6757,"{""Fur"": ""Brown"", ""Clothes"": ""Striped Tee"", ""Mouth"": ""Gold Scream"", ""Eyes"": ""Sad"", ""Head Accessory"": ""3D Glasses""}"
4917,"{""Fur"": ""Sky Blue"", ""Mouth"": ""Gold Scream"", ""Eyes"": ""Regular"", ""Head Accessory"": ""Red Shades"", ""Head"": ""Blonde Bun""}"
1195,"{""Fur"": ""Brown"", ""Clothes"": ""Dego Tee Blooded"", ""Mouth"": ""Gold Scream"", ""Eyes"": ""Angry"", ""Head"": ""RKL Cap Forward""}"
4496,"{""Fur"": ""Grey"", ""Clothes"": ""Hawaii Shirt"", ""Mouth"": ""Regular"", ""Eyes"": ""Regular""}"
6496,"{""Fur"": ""Pink"", ""Clothes"": ""Shirt And Tie"", ""Mouth"": ""Regular"", ""Eyes"": ""Closed""}"
8436,"{""Fur"": ""Black"", ""Clothes"": ""Striped Tee"", ""Mouth"": ""Missing Teeth"", ""Eyes"": ""Wide Scar"", ""Head Accessory"": ""Blue Shades"", ""Head"": ""Russian Cap""}"
7233,"{""Fur"": ""Green"", ""Mouth"": ""Regular"", ""Eyes"": ""Sad"", ""Head Accessory"": ""Gold Stud"", ""Head"": ""Red Bandana""}"
7518,"{""Fur"": ""Green"", ""Clothes"": ""Fusion Gi"", ""Mouth"": ""Drool"", ""Eyes"": ""Angry Scar""}"
4665,"{""Fur"": ""Brown"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Wide Scar"", ""Head Accessory"": ""Broken Glasses"", ""Head"": ""Beanie""}"
8754,"{""Fur"": ""Grey"", ""Clothes"": ""White Tee"", ""Mouth"": ""Regular"", ""Eyes"": ""Regular"", ""Head Accessory"": ""Gold Stud"", ""Head"": ""Beanie""}"
9671,"{""Fur"": ""Brown"", ""Clothes"": ""Shirt And Tie"", ""Mouth"": ""Missing Teeth"", ""Eyes"": ""Angry Wink"", ""Head Accessory"": ""Blue Shades""}"
6161,"{""Fur"": ""Sky Blue"", ""Clothes"": ""Trippy Tee"", ""Mouth"": ""Gold Saber Toothed"", ""Eyes"": ""Closed Scar"", ""Head Accessory"": ""Monocle"", ""Head"": ""Blonde Bun""}"
4345,"{""Fur"": ""Pink"", ""Clothes"": ""Trippy Tee"", ""Mouth"": ""Regular"", ""Eyes"": ""Bloodshot"", ""Head Accessory"": ""Red Shades"", ""Head"": ""Blonde Bun""}"
1452,"{""Fur"": ""Black"", ""Clothes"": ""Shirt And Tie"", ""Mouth"": ""Regular"", ""Eyes"": ""Wide Scar""}"
8848,"{""Fur"": ""Brown"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Angry""}"
485,"{""Fur"": ""Grey"", ""Clothes"": ""Biker Jacket"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Regular"", ""Head"": ""Beanie""}"
4424,"{""Fur"": ""White Noise"", ""Clothes"": ""Striped Tee"", ""Mouth"": ""Kiss"", ""Eyes"": ""Sad"", ""Head Accessory"": ""Monocle"", ""Head"": ""RKL Cap Forward""}"
9808,"{""Fur"": ""Green"", ""Clothes"": ""White Tee"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Sad"", ""Head"": ""Beanie""}"
2048,"{""Fur"": ""Pink"", ""Clothes"": ""Cheetah Dego Tee"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Wide Scar"", ""Head"": ""Cap Forward""}"
7144,"{""Fur"": ""Sky Blue"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Regular"", ""Head Accessory"": ""Red Shades""}"
255,"{""Fur"": ""Sky Blue"", ""Clothes"": ""Biker Jacket"", ""Mouth"": ""Cigar"", ""Eyes"": ""Wide"", ""Head"": ""Beanie""}"
8175,"{""Fur"": ""Pink"", ""Mouth"": ""Gold Saber Toothed"", ""Eyes"": ""Angry Wink"", ""Head"": ""Beanie""}"
8120,"{""Fur"": ""Red"", ""Clothes"": ""Trippy Tee"", ""Mouth"": ""Referee"", ""Eyes"": ""Wide Scar""}"
1033,"{""Fur"": ""Sky Blue"", ""Clothes"": ""Dego Tee Blooded"", ""Mouth"": ""Regular"", ""Eyes"": ""Angry Wink"", ""Head"": ""Cap Forward""}"
9821,"{""Fur"": ""Pink"", ""Mouth"": ""Scream"", ""Eyes"": ""Wide"", ""Head"": ""Ski Glasses""}"
1504,"{""Fur"": ""Red"", ""Clothes"": ""Striped Tee"", ""Mouth"": ""Referee"", ""Eyes"": ""Wide Scar"", ""Head"": ""Blonde Bun""}"
2957,"{""Fur"": ""Brown"", ""Mouth"": ""Regular"", ""Eyes"": ""Bloodshot"", ""Head"": ""Purple Bandana""}"
5256,"{""Fur"": ""Black"", ""Clothes"": ""White Tee"", ""Mouth"": ""Kiss"", ""Eyes"": ""Closed""}"
7793,"{""Fur"": ""Black"", ""Mouth"": ""Regular"", ""Eyes"": ""Sad""}"
7287,"{""Fur"": ""White Noise"", ""Clothes"": ""Tracksuit"", ""Mouth"": ""Tongue Out"", ""Eyes"": ""Wide Scar"", ""Head"": ""RKL Cap Sideways""}"
3118,"{""Fur"": ""White Noise"", ""Clothes"": ""Striped Tee"", ""Mouth"": ""Scream"", ""Eyes"": ""Wide"", ""Head"": ""Chopsticks Bun""}"
2333,"{""Fur"": ""Black"", ""Clothes"": ""Red Kimono"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Regular"", ""Head Accessory"": ""Monocle"", ""Head"": ""RKL Cap Sideways""}"
9372,"{""Fur"": ""Black"", ""Clothes"": ""Cyan Jersey"", ""Mouth"": ""Gold Smirk"", ""Eyes"": ""Angry"", ""Head Accessory"": ""Gem Earring"", ""Head"": ""RKL Cap Sideways""}"
7373,"{""Fur"": ""Pink"", ""Clothes"": ""Shirt And Tie"", ""Mouth"": ""Gold Saber Toothed"", ""Eyes"": ""Angry Wink"", ""Head Accessory"": ""Red Shades"", ""Head"": ""Horse Jockey Hat""}"
9870,"{""Fur"": ""Brown"", ""Clothes"": ""Red Kimono"", ""Mouth"": ""Ooh"", ""Eyes"": ""Angry Wink"", ""Head"": ""RKL Cap Sideways""}"
8690,"{""Fur"": ""Black"", ""Clothes"": ""Hawaii Shirt"", ""Mouth"": ""Drool"", ""Eyes"": ""Closed"", ""Head"": ""Ski Glasses""}"
575,"{""Fur"": ""Black"", ""Clothes"": ""Trippy Tee"", ""Mouth"": ""Full Beard"", ""Eyes"": ""Angry Wink"", ""Head Accessory"": ""3D Glasses""}"
1035,"{""Fur"": ""Black"", ""Clothes"": ""Dego Tee Blooded"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Closed"", ""Head"": ""Russian Cap""}"
8619,"{""Fur"": ""White Noise"", ""Mouth"": ""Drool"", ""Eyes"": ""Regular"", ""Head Accessory"": ""Red Shades"", ""Head"": ""Purple Bandana""}"
8966,"{""Fur"": ""Red"", ""Clothes"": ""Trippy Tee"", ""Mouth"": ""Kiss"", ""Eyes"": ""Bloodshot"", ""Head Accessory"": ""Red Shades""}"
6046,"{""Fur"": ""Brown"", ""Clothes"": ""Tracksuit"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Angry"", ""Head"": ""Bowler""}"
1363,"{""Fur"": ""Sky Blue"", ""Clothes"": ""White Tee"", ""Mouth"": ""Scream"", ""Eyes"": ""Angry Scar"", ""Head"": ""Beanie""}"
3019,"{""Fur"": ""Grey"", ""Clothes"": ""Shirt And Tie"", ""Mouth"": ""Scream"", ""Eyes"": ""Wide""}"
6474,"{""Fur"": ""Brown"", ""Clothes"": ""Biker Jacket"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Angry"", ""Head"": ""Ski Glasses""}"
2740,"{""Fur"": ""Green"", ""Mouth"": ""Kiss"", ""Eyes"": ""Regular"", ""Head"": ""Beanie""}"
884,"{""Fur"": ""Green"", ""Clothes"": ""Hawaii Shirt"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Wide Scar""}"
2336,"{""Fur"": ""Sky Blue"", ""Clothes"": ""White Tee"", ""Mouth"": ""Missing Teeth"", ""Eyes"": ""Regular"", ""Head"": ""Cap Forward""}"
5674,"{""Fur"": ""Green"", ""Clothes"": ""Dress"", ""Mouth"": ""Regular"", ""Eyes"": ""Bloodshot"", ""Head Accessory"": ""Broken Glasses"", ""Head"": ""Beanie""}"
1000,"{""Fur"": ""Brown"", ""Mouth"": ""Missing Teeth"", ""Eyes"": ""Bloodshot"", ""Head Accessory"": ""Red Shades""}"
87,"{""Fur"": ""Grey"", ""Clothes"": ""Trippy Tee"", ""Mouth"": ""Ooh"", ""Eyes"": ""Regular"", ""Head Accessory"": ""Red Shades"", ""Head"": ""Green Beret""}"
6766,"{""Fur"": ""Brown"", ""Clothes"": ""Shirt And Tie"", ""Mouth"": ""Gold Smirk"", ""Eyes"": ""Angry Scar""}"
2487,"{""Fur"": ""Aurora"", ""Clothes"": ""Pimp Jacket"", ""Eyes"": ""Bloodshot Blue"", ""Mouth"": ""Regular"", ""Head Accessory"": ""Eye Scanner"", ""Head"": ""Banana""}"
7245,"{""Fur"": ""Red"", ""Clothes"": ""Tracksuit"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Regular"", ""Head"": ""Bowler""}"
9588,"{""Fur"": ""Brown"", ""Clothes"": ""Dego Tee Blooded"", ""Mouth"": ""Referee"", ""Eyes"": ""Bloodshot""}"
1765,"{""Fur"": ""Pink"", ""Clothes"": ""White Tee"", ""Mouth"": ""Scream"", ""Eyes"": ""Closed"", ""Head"": ""Tophat""}"
1855,"{""Fur"": ""Green"", ""Clothes"": ""Trippy Tee"", ""Mouth"": ""Kiss"", ""Eyes"": ""Closed"", ""Head Accessory"": ""Gold Stud"", ""Head"": ""Beanie""}"
2939,"{""Fur"": ""Black"", ""Clothes"": ""Red Kimono"", ""Mouth"": ""Missing Teeth"", ""Eyes"": ""Sad""}"
7271,"{""Fur"": ""Black"", ""Mouth"": ""Drool"", ""Eyes"": ""Regular""}"
1555,"{""Fur"": ""Grey"", ""Mouth"": ""Drool"", ""Eyes"": ""Wide Scar"", ""Head"": ""Winter Hat""}"
1913,"{""Fur"": ""Grey"", ""Clothes"": ""Striped Tee"", ""Mouth"": ""Regular"", ""Eyes"": ""Wide Scar""}"
723,"{""Fur"": ""Grey"", ""Clothes"": ""Trippy Tee"", ""Mouth"": ""Ooh"", ""Eyes"": ""Wide""}"
3095,"{""Fur"": ""Black"", ""Clothes"": ""Cyan Jersey"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Wide Scar"", ""Head"": ""Winter Hat""}"
2892,"{""Fur"": ""Green"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Wide Scar"", ""Head"": ""Green Beret""}"
6572,"{""Fur"": ""Sky Blue"", ""Clothes"": ""Shirt And Tie"", ""Mouth"": ""Gold Smirk"", ""Eyes"": ""Closed"", ""Head Accessory"": ""Monocle"", ""Head"": ""Purple Bandana""}"
977,"{""Fur"": ""Grey"", ""Clothes"": ""Fusion Gi"", ""Mouth"": ""Tongue Out"", ""Eyes"": ""Wide""}"
1226,"{""Fur"": ""Grey"", ""Clothes"": ""Dego Tee Blooded"", ""Mouth"": ""Missing Teeth"", ""Eyes"": ""Wide Scar"", ""Head"": ""Beanie""}"
3196,"{""Fur"": ""Pink"", ""Mouth"": ""Drool"", ""Eyes"": ""Wide Scar"", ""Head Accessory"": ""Vibe Glasses"", ""Head"": ""RKL Cap Forward""}"
3722,"{""Fur"": ""Sky Blue"", ""Clothes"": ""Green Kimono"", ""Mouth"": ""Ooh"", ""Eyes"": ""Regular""}"
3543,"{""Fur"": ""Red"", ""Clothes"": ""Striped Tee"", ""Mouth"": ""Missing Teeth"", ""Eyes"": ""Regular"", ""Head"": ""Beanie""}"
4213,"{""Fur"": ""Green"", ""Clothes"": ""White Tee"", ""Mouth"": ""Kiss"", ""Eyes"": ""Angry Scar"", ""Head"": ""Blonde Bun""}"
8476,"{""Fur"": ""Black"", ""Clothes"": ""Navy Suit"", ""Mouth"": ""Regular"", ""Eyes"": ""Wide"", ""Head"": ""Russian Cap""}"
3750,"{""Fur"": ""Green"", ""Clothes"": ""RKL Tee"", ""Mouth"": ""Missing Teeth"", ""Eyes"": ""Angry"", ""Head"": ""RKL Cap Forward""}"
3420,"{""Fur"": ""White Noise"", ""Mouth"": ""Ooh"", ""Eyes"": ""Regular""}"
6393,"{""Fur"": ""White Noise"", ""Clothes"": ""Striped Tee"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Sad"", ""Head Accessory"": ""Monocle"", ""Head"": ""Blonde Bun""}"
4257,"{""Fur"": ""Black"", ""Clothes"": ""Lab Coat"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Angry Scar"", ""Head"": ""Cap Forward""}"
5138,"{""Fur"": ""Brown"", ""Clothes"": ""Lab Coat"", ""Mouth"": ""Cigar"", ""Eyes"": ""Closed"", ""Head"": ""Bowler""}"
9847,"{""Fur"": ""Sky Blue"", ""Clothes"": ""Cyan Jersey"", ""Mouth"": ""Scream"", ""Eyes"": ""Wide"", ""Head"": ""Winter Hat""}"
1352,"{""Fur"": ""Red"", ""Clothes"": ""Cyan Jersey"", ""Mouth"": ""Ooh"", ""Eyes"": ""Wide Scar"", ""Head Accessory"": ""3D Glasses""}"
6957,"{""Fur"": ""Grey"", ""Clothes"": ""Dress"", ""Mouth"": ""Regular"", ""Eyes"": ""Wide Scar""}"
4620,"{""Fur"": ""Pink"", ""Clothes"": ""Shirt And Tie"", ""Mouth"": ""Regular"", ""Eyes"": ""Angry Wink"", ""Head"": ""Blue Pigtails""}"
174,"{""Fur"": ""Green"", ""Clothes"": ""Dress"", ""Mouth"": ""Cigar"", ""Eyes"": ""Wide Scar""}"
8645,"{""Fur"": ""Red"", ""Clothes"": ""RKL Tee"", ""Mouth"": ""Gold Saber Toothed"", ""Eyes"": ""Angry"", ""Head"": ""Horse Jockey Hat""}"
2741,"{""Fur"": ""Sky Blue"", ""Mouth"": ""Gold Saber Toothed"", ""Eyes"": ""Closed"", ""Head Accessory"": ""Gold Stud""}"
2847,"{""Fur"": ""Grey"", ""Clothes"": ""Cyan Jersey"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Sad"", ""Head"": ""Purple Bandana""}"
727,"{""Fur"": ""Brown"", ""Clothes"": ""Cyan Jersey"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Regular"", ""Head"": ""Winter Hat""}"
3113,"{""Fur"": ""Pink"", ""Clothes"": ""Tracksuit"", ""Mouth"": ""Missing Teeth"", ""Eyes"": ""Regular""}"
7552,"{""Fur"": ""Brown"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Angry"", ""Head Accessory"": ""Blue Shades""}"
9261,"{""Fur"": ""Sky Blue"", ""Clothes"": ""Cyan Jersey"", ""Mouth"": ""Regular"", ""Eyes"": ""Regular"", ""Head Accessory"": ""Exotic Earring"", ""Head"": ""Tophat""}"
5123,"{""Fur"": ""Grey"", ""Clothes"": ""Striped Tee"", ""Mouth"": ""Scream"", ""Eyes"": ""Wide""}"
3447,"{""Fur"": ""Brown"", ""Mouth"": ""Scream"", ""Eyes"": ""Regular"", ""Head Accessory"": ""3D Glasses"", ""Head"": ""Red Bandana""}"
839,"{""Fur"": ""Black"", ""Clothes"": ""Dress"", ""Mouth"": ""Kiss"", ""Eyes"": ""Closed""}"
9173,"{""Fur"": ""White Noise"", ""Clothes"": ""Biker Jacket"", ""Mouth"": ""Gold Smirk"", ""Eyes"": ""Bloodshot"", ""Head"": ""Blue Pigtails""}"
7330,"{""Fur"": ""Camo"", ""Clothes"": ""Robo Arm"", ""Eyes"": ""Angry"", ""Mouth"": ""Shows Teeth"", ""Head"": ""Gold Horns"", ""Jewellery"": ""Silver Chain""}"
9330,"{""Fur"": ""White Noise"", ""Clothes"": ""Cyan Jersey"", ""Mouth"": ""Scream"", ""Eyes"": ""Closed"", ""Head Accessory"": ""Vibe Glasses""}"
3473,"{""Fur"": ""Brown"", ""Clothes"": ""Shirt And Tie"", ""Mouth"": ""Regular"", ""Eyes"": ""Wide Scar"", ""Head Accessory"": ""Monocle"", ""Head"": ""Beanie""}"
3535,"{""Fur"": ""Red"", ""Clothes"": ""Cyan Jersey"", ""Mouth"": ""Regular"", ""Eyes"": ""Regular"", ""Head"": ""Cap Forward""}"
5564,"{""Fur"": ""Brown"", ""Clothes"": ""Dress"", ""Mouth"": ""Referee"", ""Eyes"": ""Wide"", ""Head"": ""King Band""}"
7009,"{""Fur"": ""Sky Blue"", ""Clothes"": ""Hawaii Shirt"", ""Mouth"": ""Ooh"", ""Eyes"": ""Angry Scar"", ""Head"": ""RKL Cap Forward""}"
1388,"{""Fur"": ""White Noise"", ""Clothes"": ""Dego Tee Blooded"", ""Mouth"": ""Gold Scream"", ""Eyes"": ""Wide Scar"", ""Head Accessory"": ""Vibe Glasses""}"
5010,"{""Fur"": ""Brown"", ""Clothes"": ""Striped Tee"", ""Mouth"": ""Ooh"", ""Eyes"": ""Angry Wink"", ""Head"": ""King Band""}"
4763,"{""Fur"": ""Brown"", ""Clothes"": ""Striped Tee"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Wide Scar""}"
5530,"{""Fur"": ""Grey"", ""Clothes"": ""Shaolin Vest"", ""Mouth"": ""Regular"", ""Eyes"": ""Angry"", ""Head Accessory"": ""Blue Shades"", ""Head"": ""Bowler""}"
44,"{""Fur"": ""Brown"", ""Mouth"": ""Referee"", ""Eyes"": ""Closed Scar"", ""Head"": ""Blonde Bun""}"
1029,"{""Fur"": ""White Noise"", ""Mouth"": ""Gold Smirk"", ""Eyes"": ""Closed"", ""Head"": ""Tophat""}"
2691,"{""Fur"": ""Brown"", ""Clothes"": ""Tracksuit"", ""Mouth"": ""Scream"", ""Eyes"": ""Regular""}"
7679,"{""Fur"": ""Pink"", ""Clothes"": ""White Tee"", ""Mouth"": ""Full Beard"", ""Eyes"": ""Closed Scar"", ""Head"": ""Beanie""}"
1287,"{""Fur"": ""Grey"", ""Clothes"": ""Fusion Gi"", ""Mouth"": ""Regular"", ""Eyes"": ""Wide""}"
8012,"{""Fur"": ""Green"", ""Clothes"": ""Fusion Gi"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Angry""}"
4378,"{""Fur"": ""Black"", ""Clothes"": ""Cyan Jersey"", ""Mouth"": ""Ooh"", ""Eyes"": ""Bloodshot"", ""Head"": ""RKL Cap Forward""}"
328,"{""Fur"": ""Brown"", ""Clothes"": ""Navy Suit"", ""Mouth"": ""Gold Saber Toothed"", ""Eyes"": ""Wide Scar"", ""Head Accessory"": ""Red Shades""}"
5210,"{""Fur"": ""Red"", ""Clothes"": ""Trippy Tee"", ""Mouth"": ""Kiss"", ""Eyes"": ""Regular"", ""Head"": ""Blue Pigtails""}"
4215,"{""Fur"": ""Pink"", ""Clothes"": ""Red Kimono"", ""Mouth"": ""Regular"", ""Eyes"": ""Angry Wink"", ""Head Accessory"": ""Gem Earring"", ""Head"": ""RKL Cap Sideways""}"
3950,"{""Fur"": ""Grey"", ""Mouth"": ""Ooh"", ""Eyes"": ""Closed Scar"", ""Head"": ""Blonde Bun""}"
1357,"{""Fur"": ""Red"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Closed"", ""Head"": ""Purple Bandana""}"
9419,"{""Fur"": ""Grey"", ""Clothes"": ""White Tee"", ""Mouth"": ""Regular"", ""Eyes"": ""Bloodshot"", ""Head Accessory"": ""Red Shades""}"
7522,"{""Fur"": ""Brown"", ""Clothes"": ""Shaolin Vest"", ""Mouth"": ""Regular"", ""Eyes"": ""Regular"", ""Head"": ""Ski Glasses""}"
6908,"{""Fur"": ""Brown"", ""Clothes"": ""Shirt And Tie"", ""Mouth"": ""Regular"", ""Eyes"": ""Angry"", ""Head"": ""Chopsticks Bun""}"
8321,"{""Fur"": ""Brown"", ""Mouth"": ""Full Beard"", ""Eyes"": ""Bloodshot"", ""Head Accessory"": ""Monocle"", ""Head"": ""Winter Hat""}"
1472,"{""Fur"": ""Red"", ""Clothes"": ""Fusion Gi"", ""Mouth"": ""Full Beard"", ""Eyes"": ""Angry""}"
4726,"{""Fur"": ""Red"", ""Clothes"": ""White Tee"", ""Mouth"": ""Gold Scream"", ""Eyes"": ""Angry"", ""Head"": ""Bowler""}"
7074,"{""Fur"": ""Brown"", ""Mouth"": ""Full Beard"", ""Eyes"": ""Bloodshot""}"
1114,"{""Fur"": ""Black"", ""Clothes"": ""Shirt And Tie"", ""Mouth"": ""Drool"", ""Eyes"": ""Wide Scar""}"
5068,"{""Fur"": ""Crystal"", ""Clothes"": ""Space Suit"", ""Eyes"": ""Red Glow"", ""Mouth"": ""Scream"", ""Head Accessory"": ""Eye Scanner"", ""Head"": ""Mamba Band""}"
3317,"{""Fur"": ""Grey"", ""Clothes"": ""Dego Tee Blooded"", ""Mouth"": ""Regular"", ""Eyes"": ""Angry Wink"", ""Head"": ""RKL Cap Forward""}"
3031,"{""Fur"": ""Green"", ""Clothes"": ""White Tee"", ""Mouth"": ""Ooh"", ""Eyes"": ""Regular"", ""Head"": ""King Band""}"
195,"{""Fur"": ""Brown"", ""Clothes"": ""White Tee"", ""Mouth"": ""Tongue Out"", ""Eyes"": ""Sad"", ""Head"": ""Beanie""}"
402,"{""Fur"": ""Red"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Angry""}"
4540,"{""Fur"": ""Brown"", ""Clothes"": ""Red Kimono"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Angry Scar""}"
4921,"{""Fur"": ""Sky Blue"", ""Clothes"": ""White Tee"", ""Mouth"": ""Ooh"", ""Eyes"": ""Closed Scar"", ""Head Accessory"": ""3D Glasses"", ""Head"": ""Blonde Bun""}"
6420,"{""Fur"": ""Green"", ""Mouth"": ""Missing Teeth"", ""Eyes"": ""Wide Scar"", ""Head Accessory"": ""Blue Shades"", ""Head"": ""Winter Hat""}"
5666,"{""Fur"": ""Black"", ""Clothes"": ""White Tee"", ""Mouth"": ""Regular"", ""Eyes"": ""Wide Scar"", ""Head"": ""Chopsticks Bun""}"
1973,"{""Fur"": ""Sky Blue"", ""Clothes"": ""Cyan Jersey"", ""Mouth"": ""Gold Saber Toothed"", ""Eyes"": ""Angry"", ""Head Accessory"": ""Blue Shades"", ""Head"": ""Red Bandana""}"
6389,"{""Fur"": ""Sky Blue"", ""Clothes"": ""Dego Tee Blooded"", ""Mouth"": ""Regular"", ""Eyes"": ""Angry Wink""}"
4325,"{""Fur"": ""Pink"", ""Clothes"": ""Biker Jacket"", ""Mouth"": ""Gold Saber Toothed"", ""Eyes"": ""Sad"", ""Head"": ""Blonde Bun""}"
9781,"{""Fur"": ""Sky Blue"", ""Clothes"": ""Cheetah Dego Tee"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Angry"", ""Head"": ""Chopsticks Bun""}"
4993,"{""Fur"": ""Sky Blue"", ""Clothes"": ""Biker Jacket"", ""Mouth"": ""Regular"", ""Eyes"": ""Wide Scar"", ""Head"": ""Winter Hat""}"
8015,"{""Fur"": ""Green"", ""Clothes"": ""Shaolin Vest"", ""Mouth"": ""Missing Teeth"", ""Eyes"": ""Angry Scar"", ""Head"": ""King Band""}"
6534,"{""Fur"": ""White Noise"", ""Clothes"": ""Shirt And Tie"", ""Mouth"": ""Gold Smirk"", ""Eyes"": ""Wide"", ""Head Accessory"": ""Exotic Earring""}"
6543,"{""Fur"": ""Grey"", ""Clothes"": ""Hawaii Shirt"", ""Mouth"": ""Tongue Out"", ""Eyes"": ""Angry""}"
733,"{""Fur"": ""Red"", ""Clothes"": ""Biker Jacket"", ""Mouth"": ""Drool"", ""Eyes"": ""Bloodshot""}"
0,"{""Fur"": ""Grey"", ""Clothes"": ""White Tee"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Bloodshot""}"
3049,"{""Fur"": ""White Noise"", ""Clothes"": ""Striped Tee"", ""Mouth"": ""Referee"", ""Eyes"": ""Wide Scar"", ""Head"": ""Winter Hat""}"
6939,"{""Fur"": ""Grey"", ""Clothes"": ""Shaolin Vest"", ""Mouth"": ""Drool"", ""Eyes"": ""Bloodshot"", ""Head Accessory"": ""Red Shades"", ""Head"": ""Ski Glasses""}"
4421,"{""Fur"": ""Black"", ""Clothes"": ""Striped Tee"", ""Mouth"": ""Full Beard"", ""Eyes"": ""Closed Scar"", ""Head"": ""Green Beret""}"
3514,"{""Fur"": ""Pink"", ""Clothes"": ""Dego Tee Blooded"", ""Mouth"": ""Gold Saber Toothed"", ""Eyes"": ""Closed Scar"", ""Head Accessory"": ""Vibe Glasses""}"
6986,"{""Fur"": ""Brown"", ""Clothes"": ""Dego Tee Blooded"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Closed""}"
13,"{""Fur"": ""Pink"", ""Clothes"": ""Dego Tee Blooded"", ""Mouth"": ""Gold Saber Toothed"", ""Eyes"": ""Wide""}"
9316,"{""Fur"": ""Pink"", ""Clothes"": ""Biker Jacket"", ""Mouth"": ""Ooh"", ""Eyes"": ""Angry Scar"", ""Head"": ""RKL Cap Sideways""}"
7811,"{""Fur"": ""Black"", ""Clothes"": ""Cyan Jersey"", ""Mouth"": ""Regular"", ""Eyes"": ""Sad"", ""Head"": ""Chopsticks Bun""}"
5632,"{""Fur"": ""White Noise"", ""Clothes"": ""Dego Tee Blooded"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Closed Scar"", ""Head Accessory"": ""Red Shades""}"
9572,"{""Fur"": ""Sky Blue"", ""Clothes"": ""Shaolin Vest"", ""Mouth"": ""Drool"", ""Eyes"": ""Wide Scar"", ""Head"": ""Horse Jockey Hat""}"
3234,"{""Fur"": ""Pink"", ""Clothes"": ""Striped Tee"", ""Mouth"": ""Ooh"", ""Eyes"": ""Angry"", ""Head"": ""Horse Jockey Hat""}"
3486,"{""Fur"": ""Grey"", ""Clothes"": ""Shaolin Vest"", ""Mouth"": ""Regular"", ""Eyes"": ""Closed"", ""Head"": ""Blonde Bun""}"
5252,"{""Fur"": ""Grey"", ""Clothes"": ""Hawaii Shirt"", ""Mouth"": ""Regular"", ""Eyes"": ""Wide"", ""Head"": ""RKL Cap Sideways""}"
6450,"{""Fur"": ""Grey"", ""Clothes"": ""Tracksuit"", ""Mouth"": ""Regular"", ""Eyes"": ""Regular"", ""Head"": ""Blonde Bun""}"
1885,"{""Fur"": ""Red"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Wide"", ""Head"": ""Ski Glasses""}"
7389,"{""Fur"": ""Black"", ""Clothes"": ""RKL Tee"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Angry"", ""Head"": ""RKL Cap Sideways""}"
1212,"{""Fur"": ""Red"", ""Clothes"": ""Dego Tee Blooded"", ""Mouth"": ""Scream"", ""Eyes"": ""Regular""}"
1288,"{""Fur"": ""Pink"", ""Clothes"": ""Tracksuit"", ""Mouth"": ""Saber Toothed"", ""Eyes"": ""Angry Scar"", ""Head"": ""Blue Pigtails""}"
9618,"{""Fur"": ""White Noise"", ""Clothes"": ""Red Kimono"", ""Mouth"": ""Shows Teeth"", ""Eyes"": ""Closed"", ""Head Accessory"": ""Vibe Glasses"", ""Head"": ""Horse Jockey Hat""}"
